Planet	Cryo	Dest	Age	VIP_Recoded	Total_Purchase	Deck	Side	Surname	Transported
3	1	1	20	0	1216	6	2	2	0
3	1	1	28.82793047	0	1216	6	2	6	1
2	1	1	43	0	1219	6	2	9	0
3	1	1	54	0	1222	6	2	5	1
2	1	1	15	0	1223	6	2	2	1
3	1	1	43	0	1225	6	2	3	0
3	1	1	45	0	1226	6	2	10	0
2	1	2	22	0	1226	6	2	10	1
3	1	1	25	0	1227	6	2	5	0
3	1	1	31	0	1227	6	2	5	1
2	1	1	22	0	1228	6	2	5	1
3	1	1	27	0	1228	6	2	6	0
3	1	1	49	0	1228	6	2	1	0
3	1	1	35	0	1228	6	2	3	0
2	1	1	16	0	1231	6	2	1	1
3	1	3	46	0	1233	6	2	4	1
2	1	1	19	0	1234	6	2	2	0
2	1	3	35	0	1234	6	2	6	0
2	1	1	24	0	1235	6	2	5	0
2	1	2	20	0	1235	6	2	7	0
2	1	2	20	0	1235	6	2	4	0
3	1	1	52	0	1241	6	2	8	0
3	1	1	20	0	1242	6	2	4	0
2	1	1	20	0	1244	6	2	5	0
2	1	3	23	0	1250	6	2	8	0
2	1	2	16	0	1253	6	2	3	1
2	1	3	23	0	1257	6	2	5	1
2	1	1	20	0	1262	6	2	7	0
2	1	1	61	0	1262	6	2	2	1
2	1	1	55	0	1264	6	2	2	0
2	1	1	42	0	1265	6	2	6	1
3	1	3	32	1	1266	6	2	6	0
3	1	1	28.82793047	0	1270	6	2	7	0
3	1	1	35	1	1276	6	2	6	0
2	1	2	18	0	1278	6	2	7	0
2	1	3	30	0	1278	6	2	1	0
2	1	1	42	0	1283	6	2	6	0
3	1	1	41	0	1286	6	2	10	0
3	1	1	54	0	1286	6	2	5	1
3	1	1	23	0	1288	6	2	5	0
3	1	1	24	0	1288	6	2	3	0
3	1	1	41	0	1288	6	2	10	0
3	1	1	21	0	1289	6	2	5	0
3	1	1	23	0	1289	6	2	4	0
3	1	1	23	0	1289	6	2	3	0
3	1	1	28.82793047	0	1289	6	2	6	1
2	1	1	24	0	1291	6	2	7	1
2	1	1	26	0	1291	6	2	2	1
2	1	1	33	0	1291	6	2	2	0
2	1	1	20	0	1299	6	2	5	0
2	1	1	54	0	1299	6	2	3	1
2	1	1	24	0	1300	6	2	3	1
3	1	1	36	0	1304	6	2	3	1
3	1	2	39	0	1305	6	2	3	0
2	1	3	18	0	1306	6	2	4	1
3	1	1	40	0	1307	6	2	5	0
3	1	2	43	0	1307	6	2	3	0
3	1	1	27	0	1309	6	2	6	0
3	1	1	32	0	1309	6	2	5	1
3	1	1	32	0	1309	6	2	1	1
3	1	1	35	0	1309	6	2	2	1
3	1	1	38	0	1309	6	2	4	0
3	1	1	39	0	1309	6	2	5	0
3	1	1	40	0	1309	6	2	5	0
3	1	1	40	0	1309	6	2	1	0
3	1	1	45	0	1309	6	2	10	0
3	1	1	50	0	1310	6	2	7	1
2	1	2	15	0	1315	6	2	3	1
3	1	3	35	0	1315	6	2	1	0
3	1	1	33	0	1318	6	2	10	0
2	1	1	21	0	1319	6	2	9	1
3	1	1	23	0	1325	6	2	6	0
3	1	1	32	0	1328	6	2	5	1
2	1	3	29	0	1328	6	2	3	0
3	1	1	24	0	1338	6	2	3	0
2	1	1	23	0	1344	6	2	7	1
3	1	1	54	0	1345	6	2	3	1
3	1	1	31	0	1346	6	2	4	0
2	1	2	23	0	1346	6	2	5	0
3	1	1	58	0	1348	6	2	3	0
3	1	1	40	0	1348	6	2	4	1
3	1	4	62	0	1349	6	2	10	0
2	1	1	18	0	1357	6	2	3	1
2	1	1	27	0	1358	6	2	4	0
2	1	1	18	0	1359	6	2	3	1
2	1	1	24	0	1360	6	2	7	1
2	1	1	18	0	1362	6	2	8	1
2	1	2	24	0	1368	6	2	7	1
2	1	3	25	0	1368	6	2	5	0
2	1	3	56	0	1379	6	2	5	1
2	1	3	38	0	1381	6	2	4	0
2	1	2	29	0	1382	6	2	7	1
3	1	1	26	0	1383	6	2	4	1
2	1	1	32	0	1384	6	2	4	1
2	1	4	29	0	1384	6	2	8	0
2	1	1	31	0	1385	6	2	4	1
2	1	1	37	0	1385	6	2	6	0
2	1	3	26	0	1385	6	2	3	1
2	1	1	31	0	1386	6	2	4	1
2	1	1	24	0	1388	6	2	5	0
2	1	1	23	0	1389	6	2	5	0
2	1	1	29	0	1389	6	2	7	0
3	1	1	32	0	1390	6	2	5	1
2	1	1	24	0	1392	6	2	5	0
2	1	1	34	0	1394	6	2	5	1
2	1	1	35	0	1396	6	2	5	0
2	1	1	20	0	1400	6	2	4	1
2	1	1	23	0	1400	6	2	3	0
2	1	1	26	0	1409	6	2	3	1
2	1	4	36	0	1412	6	2	3	1
2	1	1	32	0	1413	6	2	4	0
3	1	1	18	0	1414	6	2	10	1
2	1	1	55	0	1416	6	2	7	0
3	1	1	20	0	1417	6	2	2	0
3	1	1	29	0	1431	6	2	4	1
2	1	1	15	0	1441	6	2	4	1
2	1	1	30	0	1441	6	2	4	0
2	1	1	30	0	1442	6	2	2	1
2	1	1	53	0	1442	6	2	1	0
3	1	1	35	0	1443	6	2	2	1
2	1	1	18	0	1444	6	2	11	1
3	1	1	32	0	1444	6	2	9	1
2	1	2	21	0	1445	6	2	5	1
2	1	2	24	0	1445	6	2	3	1
2	1	1	30	0	1447	6	2	2	0
2	1	1	19	0	1448	6	2	9	0
2	1	1	22	0	1448	6	2	5	1
2	1	1	37	0	1449	6	2	3	1
3	1	2	18	0	1450	6	2	10	0
2	1	1	33	0	1451	6	2	2	0
2	1	1	51	0	1458	6	2	5	0
3	1	2	21	0	1462	6	2	4	0
3	1	1	20	0	1468	6	2	2	0
2	1	1	55	0	1469	6	2	7	0
3	1	3	30	1	1482	6	2	3	0
3	1	1	23	0	1486	6	2	4	0
3	1	1	17	0	1493	6	2	2	1
2	1	1	22	0	1499	6	2	8	1
2	1	1	22	0	1500	6	2	5	1
2	1	1	24	0	1500	6	2	7	0
2	1	1	27	0	1500	6	2	4	0
3	1	1	27	0	1503	6	2	3	0
3	1	1	38	0	1504	6	2	4	0
2	1	1	32	0	1508	6	2	5	0
2	1	1	13	0	1513	6	2	2	1
2	1	1	15	0	1514	6	2	3	1
2	1	3	18	0	1515	6	2	8	1
2	1	1	22	0	1516	6	2	10	0
2	1	1	44	0	1527	6	2	6	0
2	1	1	49	0	1527	6	2	7	0
2	1	1	47	0	1528	6	2	7	1
3	1	1	27	0	1532	6	2	3	0
2	1	3	29	0	1532	6	2	2	0
2	1	1	63	0	1541	6	2	10	1
2	1	1	51	0	1543	6	2	4	0
2	1	1	29	0	1544	6	2	7	1
2	1	1	20	0	1549	6	2	5	0
2	1	1	17	0	1552	6	2	4	1
2	1	1	36	0	1552	6	2	7	0
2	1	1	28	0	1554	6	2	2	0
2	1	1	53	0	1554	6	2	2	0
2	1	1	42	0	1558	6	2	6	1
2	1	1	35	0	1571	6	2	6	0
2	1	1	44	0	1571	6	2	7	1
2	1	1	14	0	1572	6	2	1	1
3	1	1	27	0	1572	6	2	7	0
3	1	1	30	0	1573	6	2	4	0
3	1	1	38	0	1574	6	2	4	0
3	1	1	34	0	1578	6	2	7	1
2	1	1	14	0	1582	6	2	4	1
2	1	1	36	0	1583	6	2	8	0
2	1	1	26	0	1584	6	2	3	0
2	1	1	18	0	1586	6	2	11	0
3	1	1	43	0	1598	6	2	3	0
3	1	4	26	0	1599	6	2	4	1
3	1	2	19	0	1606	6	2	7	1
3	1	2	22	0	1606	6	2	7	0
3	1	1	25	0	1645	6	2	5	0
3	1	1	59	0	1657	6	2	4	1
3	1	1	54	0	1658	6	2	5	1
3	1	2	21	0	1664	6	2	4	0
3	1	1	13	0	1683	6	2	8	1
3	1	2	26	0	1686	6	2	4	1
3	1	1	19	0	1687	6	2	9	1
3	1	2	55	0	1687	6	2	7	0
3	1	1	49	0	1692	6	2	7	0
3	1	1	43	0	1693	6	2	2	0
3	1	1	27	1	1698	6	2	3	0
3	1	1	25	0	1705	6	2	5	0
2	1	1	36	0	1735	6	2	8	0
3	1	1	32	0	1750	6	2	1	1
3	1	1	26	0	1751	6	2	4	1
3	1	1	24	0	1753	6	2	3	0
3	1	1	25	0	1754	6	2	1	0
3	1	1	18	0	1760	6	2	10	1
3	1	1	19	0	1767	6	2	9	1
3	1	1	42	0	1768	6	2	1	1
2	1	2	22	0	1768	6	2	5	1
3	1	1	19	0	1769	6	2	9	1
3	1	1	29	0	1773	6	2	4	1
3	1	1	28	0	1774	6	2	7	1
3	1	1	54	0	1774	6	2	5	1
3	1	1	30	0	1806	6	2	2	0
3	1	1	32	1	1820	6	2	6	0
2	1	2	29	0	1820	6	2	5	0
3	1	1	45	0	1821	6	2	10	0
2	1	1	19	0	1828	6	2	2	0
2	1	1	21	0	1841	6	2	9	1
3	1	1	23	0	1854	6	2	4	0
3	1	1	23	0	1855	6	2	5	0
3	1	1	23	0	1861	6	2	3	0
3	1	1	27	0	1868	6	2	7	0
3	1	1	13	0	1880	6	2	8	1
2	1	1	41	0	1894	6	2	2	1
3	1	1	28	0	1895	6	2	7	0
3	1	1	43	0	1897	6	2	4	0
3	1	1	36	0	1910	6	2	3	1
3	1	1	50	0	1910	6	2	7	1
2	1	1	25	0	1913	6	2	6	1
2	1	1	30	0	1914	6	2	3	1
2	1	1	36	0	1914	6	2	6	0
3	1	1	25	0	1925	6	2	9	0
3	1	1	29	1	1925	6	2	3	0
2	1	1	31	0	1935	6	2	4	1
2	1	1	25	0	1939	6	2	6	1
2	1	1	29	0	1972	6	2	8	0
2	1	2	21	0	1974	6	2	4	0
2	1	1	36	0	1979	6	2	8	1
2	1	1	38	0	1979	6	2	4	0
2	1	1	43	0	1979	6	2	4	0
2	1	1	34	0	1981	6	2	5	1
2	1	1	23	0	1982	6	2	5	0
2	1	1	37	0	1995	6	2	6	0
3	1	1	42	0	1997	6	2	9	1
3	1	2	31	0	1997	6	2	4	0
2	1	2	17	0	2000	6	2	5	1
2	1	2	21	0	2007	6	2	4	0
2	1	1	17	0	2019	6	2	4	1
2	1	1	25	0	2019	6	2	5	0
2	1	1	16	0	2023	6	2	6	1
3	1	2	27	0	2033	6	2	6	0
3	1	3	41	0	2042	6	2	5	0
2	1	1	27	0	2050	6	2	7	0
2	1	1	16	0	2055	6	2	6	1
2	1	3	18	0	2056	6	2	11	1
2	1	1	19	0	2058	6	2	1	0
2	1	1	36	0	2084	6	2	6	0
2	1	1	24	0	2087	6	2	7	1
3	1	1	44	0	2092	6	2	7	1
3	1	1	31	0	2093	6	2	4	0
2	1	1	23	0	2102	6	2	7	1
2	1	1	23	0	2118	6	2	5	1
2	1	1	17	0	2129	6	2	2	1
2	1	1	14	0	2149	6	2	4	1
2	1	1	24	0	2151	6	2	7	0
2	1	2	36	0	2152	6	2	6	0
2	1	2	39	0	2154	6	2	2	1
3	1	1	51	0	2163	6	2	6	1
2	1	1	21	0	2165	6	2	5	1
2	1	1	25	0	2175	6	2	6	1
2	1	1	47	0	2175	6	2	7	1
2	1	1	21	0	2184	6	2	9	1
3	1	1	34	0	2188	6	2	7	1
2	1	1	23	0	2189	6	2	4	1
3	1	1	24	0	2204	6	2	3	0
2	1	1	15	0	2217	6	2	2	1
2	1	2	24	0	2217	6	2	5	0
3	1	1	29	0	2223	6	2	4	1
3	1	3	71	0	2227	6	2	6	1
2	1	2	37	0	2234	6	2	1	1
2	1	1	24	0	2251	6	2	5	0
2	1	1	37	0	2251	6	2	2	0
3	1	1	36	0	2258	6	2	3	1
3	1	2	52	0	2258	6	2	8	1
3	1	1	47	0	2259	6	2	7	1
3	1	1	45	0	2260	6	2	10	0
2	1	3	20	0	2261	6	2	4	1
2	1	4	20	0	2272	6	2	4	0
2	1	3	16	0	2285	6	2	4	1
2	1	2	53	0	2293	6	2	8	0
3	1	2	21	0	2362	6	2	5	0
3	1	1	48	1	2364	6	2	6	1
3	1	4	33	0	2364	6	2	10	0
3	1	1	24	0	2365	6	2	2	0
3	1	1	58	0	2365	6	2	5	0
3	1	1	32	0	2366	6	2	9	1
3	1	1	37	0	2366	6	2	8	1
2	1	1	28	0	2414	6	2	9	0
2	1	1	55	0	2414	6	2	4	0
2	1	2	33	0	2414	6	2	2	0
2	1	1	45	0	2416	6	2	7	1
2	1	1	47	0	2416	6	2	7	0
3	1	1	67	0	2416	6	2	10	0
2	1	1	29	0	2428	6	2	3	0
2	1	1	38	0	2428	6	2	2	0
2	1	1	18	0	2429	6	2	3	1
2	1	1	63	0	2451	6	2	7	0
3	1	1	13	0	2456	6	2	8	1
3	1	1	24	0	2456	6	2	5	0
3	1	1	21	0	2457	6	2	4	0
2	1	2	50	0	2457	6	2	7	1
2	1	2	24	0	2459	6	2	5	0
3	1	1	19	0	2460	6	2	9	1
3	1	1	22	0	2467	6	2	7	0
3	1	1	61	0	2475	6	2	2	1
2	1	1	19	0	2485	6	2	2	0
2	1	2	24	0	2486	6	2	3	1
2	1	1	24	0	2524	6	2	7	0
2	1	1	27	0	2525	6	2	8	0
2	1	1	17	0	2588	6	2	4	1
3	1	2	23	0	2594	6	2	5	0
3	1	1	30	0	2597	6	2	1	0
3	1	1	40	0	2597	6	2	5	0
3	1	1	27	0	2598	6	2	6	0
3	1	1	39	0	2598	6	2	3	1
3	1	1	39	0	2598	6	2	3	0
3	1	1	28.82793047	0	2598	6	2	6	1
3	1	1	30	1	2598	6	2	6	0
3	1	1	19	0	2599	6	2	9	1
3	1	1	21	0	2599	6	2	5	0
3	1	1	31	0	2599	6	2	2	0
3	1	1	31	0	2599	6	2	4	0
3	1	1	32	0	2599	6	2	2	1
3	1	1	36	0	2599	6	2	3	1
3	1	1	42	0	2599	6	2	9	1
3	1	1	53	0	2599	6	2	2	0
3	1	1	39	0	2618	6	2	3	0
3	1	1	32	0	2623	6	2	2	1
3	1	1	42	0	2624	6	2	9	1
2	1	1	28.82793047	0	2629	6	2	7	0
3	1	1	16	0	2639	6	2	6	1
3	1	2	28	0	2662	6	2	7	1
2	1	1	21	0	2667	6	2	5	1
2	1	1	22	0	2667	6	2	10	0
3	1	1	16	0	2685	6	2	6	1
2	1	1	31	0	2725	6	2	4	1
2	1	1	15	0	2727	6	2	5	1
2	1	1	18	0	2728	6	2	7	0
2	1	2	40	0	2729	6	2	4	1
2	1	1	18	0	2736	6	2	3	1
2	1	1	18	0	2757	6	2	1	1
2	1	3	24	0	2773	6	2	5	0
2	1	1	19	0	2786	6	2	9	0
2	1	1	19	0	2786	6	2	1	0
2	1	1	21	0	2786	6	2	5	1
2	1	1	33	0	2789	6	2	9	0
2	1	2	35	0	2789	6	2	6	0
2	1	1	24	0	2796	6	2	5	0
2	1	1	62	0	2796	6	2	10	0
2	1	2	27	0	2798	6	2	2	0
3	1	2	18	0	2820	6	2	10	0
2	1	2	28	0	2840	6	2	1	0
3	1	1	19	0	2899	6	2	7	0
3	1	2	22	0	2901	6	2	7	0
2	1	2	23	0	2902	6	2	5	1
2	1	1	16	0	2921	6	2	6	1
3	1	2	13	0	2924	6	2	8	1
3	1	1	18	0	2935	6	2	10	0
3	1	2	23	0	2982	6	2	5	0
2	1	1	32	0	2993	6	2	5	0
2	1	1	18	0	3062	6	2	8	1
2	1	2	18	0	3064	6	2	7	0
2	1	2	13	0	3096	6	2	2	1
2	1	1	39	0	3109	6	2	1	1
2	1	1	26	0	3137	6	2	7	1
3	1	1	21	0	3149	6	2	5	0
2	1	1	66	0	3176	6	2	10	1
2	1	1	13	0	3324	6	2	7	0
2	1	2	20	0	3355	6	2	7	0
2	1	1	42	0	3417	6	2	4	1
2	1	1	17	0	3435	6	2	4	1
3	1	1	32	0	3693	6	2	2	1
3	1	1	31	0	3703	6	2	2	0
3	1	1	24	0	4975	6	2	3	0
3	1	1	32	0	5341	6	2	5	1
3	1	1	39	0	5617	6	2	5	0
3	1	1	20	0	5869	6	2	4	0
3	1	1	27	0	5871	6	2	7	0
3	1	1	46	0	5913	6	2	4	1
3	1	1	23	0	5915	6	2	3	0
3	1	1	35	0	5916	6	2	3	1
3	1	1	19	0	5917	6	2	7	1
3	1	1	26	0	5963	6	2	4	1
3	1	1	18	0	6448	6	2	10	0
3	1	2	35	0	6658	6	2	3	1
3	1	1	32	0	6883	6	2	2	1
3	1	1	37	0	7327	6	2	8	1
3	1	1	29	0	7347	6	2	4	1
3	1	1	13	0	7349	6	2	7	1
3	1	1	29	0	7404	6	2	8	1
4	1	1	2	0	0	6	3	0	1
4	1	1	23	0	353	6	3	0	0
4	1	2	20	0	578	6	3	0	1
4	1	3	22	0	598	6	3	0	1
4	1	1	21	0	599	6	3	0	1
4	1	1	39	0	640	6	3	0	1
4	1	1	21	0	666	6	3	0	1
4	1	3	49	0	688	6	3	0	1
4	1	3	21	0	697	6	3	0	1
4	1	1	20	0	703	6	3	0	1
4	1	1	45	0	704	6	3	0	0
4	1	1	24	0	737	6	3	0	1
4	1	1	67	0	762	6	3	0	0
4	1	1	24	0	797	6	3	0	1
4	1	1	13	0	803	6	3	0	0
4	1	1	27	0	803	6	3	0	0
4	1	1	40	0	803	6	3	0	0
4	1	1	44	0	805	6	3	0	1
4	1	1	13	0	864	6	3	0	1
4	1	1	61	0	869	6	3	0	1
4	1	1	13	0	872	6	3	0	0
4	1	1	26	0	902	6	3	0	0
4	1	1	13	0	918	6	3	0	0
4	1	1	43	0	970	6	3	0	1
4	1	1	30	0	970	6	3	0	1
4	1	1	25	0	1003	6	3	0	1
4	1	1	25	0	1040	6	3	0	0
4	1	4	52	0	1040	6	3	0	1
4	1	1	41	0	1064	6	3	0	1
4	1	1	19	0	1077	6	3	0	1
4	1	3	19	0	1082	6	3	0	1
4	1	1	44	0	1126	6	3	0	0
4	1	1	13	0	1148	6	3	0	0
4	1	1	13	0	1150	6	3	0	1
4	1	1	25	0	1159	6	3	0	1
4	1	1	59	1	1227	6	3	0	1
4	1	1	18	0	1288	6	3	0	1
4	1	1	23	0	1288	6	3	0	1
4	1	1	26	0	1357	6	3	0	0
4	1	1	28	0	1380	6	3	0	1
4	1	1	74	0	1427	6	3	0	0
4	1	1	17	0	1532	6	3	0	1
4	1	1	49	0	1819	6	3	0	0
4	1	1	44	0	1839	6	3	0	1
4	1	1	26	1	2005	6	3	0	1
4	1	1	54	1	2005	6	3	0	0
4	1	1	42	0	2014	6	3	0	0
4	1	1	16	0	2093	6	3	0	1
4	1	1	18	0	2141	6	3	0	0
4	1	2	38	0	2416	6	3	0	0
4	1	1	43	0	2618	6	3	0	0
4	1	2	31	0	2902	6	3	0	0
4	1	1	28	0	7104	6	3	0	1
2	1	1	0	0	0	7	1	9	1
2	1	1	0	0	0	7	1	9	1
2	1	1	0	0	0	7	1	9	1
2	1	1	0	0	0	7	1	9	1
2	1	1	0	0	0	7	1	9	1
2	1	1	0	0	0	7	1	9	1
2	1	1	0	0	0	7	1	2	1
2	1	1	0	0	0	7	1	2	1
2	1	1	0	0	0	7	1	5	1
2	1	1	0	0	0	7	1	5	1
2	1	1	0	0	0	7	1	5	1
2	1	1	0	0	0	7	1	3	1
2	1	1	0	0	0	7	1	2	1
2	1	1	0	0	0	7	1	2	1
2	1	1	0	0	0	7	1	3	1
2	1	1	1	0	0	7	1	2	1
2	1	1	1	0	0	7	1	2	1
2	1	1	1	0	0	7	1	1	1
2	1	1	2	0	0	7	1	2	0
2	1	1	2	0	0	7	1	1	0
2	1	1	2	0	0	7	1	4	0
2	1	1	2	0	0	7	1	4	0
2	1	1	2	0	0	7	1	4	0
2	1	1	3	0	0	7	1	11	0
2	1	1	3	0	0	7	1	11	0
2	1	1	3	0	0	7	1	11	0
2	1	1	3	0	0	7	1	11	0
2	1	1	3	0	0	7	1	11	0
2	1	1	3	0	0	7	1	11	0
2	1	1	3	0	0	7	1	11	0
2	1	1	3	0	0	7	1	2	0
2	1	1	4	0	0	7	1	1	0
2	1	1	4	0	0	7	1	1	0
2	1	1	4	0	0	7	1	2	0
2	1	1	4	0	0	7	1	2	0
2	1	1	4	0	0	7	1	1	0
2	1	1	4	0	0	7	1	4	0
2	1	1	4	0	0	7	1	4	0
2	1	1	4	0	0	7	1	4	0
2	1	1	4	0	0	7	1	4	0
2	1	1	6	0	0	7	1	5	0
2	1	1	6	0	0	7	1	5	0
2	1	1	6	0	0	7	1	5	0
2	1	1	6	0	0	7	1	5	0
2	1	1	6	0	0	7	1	4	0
2	1	1	6	0	0	7	1	4	0
2	1	1	7	0	0	7	1	3	0
2	1	1	7	0	0	7	1	3	0
2	1	1	7	0	0	7	1	10	0
2	1	1	7	0	0	7	1	10	0
2	1	1	7	0	0	7	1	10	0
2	1	1	7	0	0	7	1	10	0
2	1	1	8	0	0	7	1	5	0
2	1	1	8	0	0	7	1	12	0
2	1	1	8	0	0	7	1	12	1
2	1	1	8	0	0	7	1	12	0
2	1	1	8	0	0	7	1	12	0
2	1	1	8	0	0	7	1	12	0
2	1	1	8	0	0	7	1	12	0
2	1	1	8	0	0	7	1	12	0
2	1	1	9	0	0	7	1	8	0
2	1	1	9	0	0	7	1	8	0
2	1	1	9	0	0	7	1	8	0
2	1	1	9	0	0	7	1	8	0
2	1	1	9	0	0	7	1	8	0
2	1	1	10	0	0	7	1	6	0
2	1	1	10	0	0	7	1	6	0
2	1	1	10	0	0	7	1	7	0
2	1	1	10	0	0	7	1	7	0
2	1	1	10	0	0	7	1	7	0
2	1	1	10	0	0	7	1	7	0
2	1	1	11	0	0	7	1	7	0
2	1	1	11	0	0	7	1	1	0
2	1	1	11	0	0	7	1	4	0
2	1	1	11	0	0	7	1	4	0
2	1	1	11	0	0	7	1	4	0
2	1	1	11	0	0	7	1	4	0
2	1	1	11	0	0	7	1	4	0
2	1	1	12	0	0	7	1	7	0
2	1	1	12	0	0	7	1	7	0
2	1	1	12	0	0	7	1	4	0
2	1	1	19	0	0	7	1	6	0
2	1	1	19	0	0	7	1	6	0
2	1	1	20	0	0	7	1	2	0
2	1	1	21	0	0	7	1	6	0
2	1	1	22	0	0	7	1	4	0
2	1	1	31	0	0	7	1	6	0
2	1	1	32	0	0	7	1	7	0
2	1	1	37	0	0	7	1	2	0
2	1	1	28.82793047	0	0	7	1	11	0
2	1	1	28.82793047	0	0	7	1	11	0
2	1	1	0	0	0	7	1	4	0
2	1	1	2	0	0	7	1	4	0
2	1	1	8	0	0	7	1	8	0
2	1	2	0	0	0	7	1	9	1
2	1	2	0	0	0	7	1	9	1
2	1	2	0	0	0	7	1	2	1
2	1	2	0	0	0	7	1	2	1
2	1	2	0	0	0	7	1	5	1
2	1	2	0	0	0	7	1	5	1
2	1	2	0	0	0	7	1	3	1
2	1	2	0	0	0	7	1	3	1
2	1	2	0	0	0	7	1	3	1
2	1	2	0	0	0	7	1	3	1
2	1	2	0	0	0	7	1	2	1
2	1	2	1	0	0	7	1	3	1
2	1	2	2	0	0	7	1	2	0
2	1	2	2	0	0	7	1	4	0
2	1	2	3	0	0	7	1	11	0
2	1	2	3	0	0	7	1	11	0
2	1	2	3	0	0	7	1	2	0
2	1	2	7	0	0	7	1	10	0
2	1	2	7	0	0	7	1	10	0
2	1	2	7	0	0	7	1	10	0
2	1	2	8	0	0	7	1	12	0
2	1	2	8	0	0	7	1	12	0
2	1	2	8	0	0	7	1	12	0
2	1	2	11	0	0	7	1	4	0
2	1	2	12	0	0	7	1	4	0
2	1	2	12	0	0	7	1	4	0
2	1	2	26	0	0	7	1	6	0
2	1	2	6	0	0	7	1	8	0
2	1	3	3	0	0	7	1	11	0
2	1	3	5	0	0	7	1	14	0
2	1	3	6	0	0	7	1	5	0
2	1	3	7	0	0	7	1	10	0
2	1	4	11	0	0	7	1	4	0
2	1	4	12	0	0	7	1	4	0
2	1	4	12	0	0	7	1	5	0
2	1	1	48	0	1	7	1	2	0
2	1	1	51	0	4	7	1	4	0
2	1	1	30	0	49	7	1	6	0
2	1	1	26	0	132	7	1	5	0
2	1	2	14	0	184	7	1	4	0
2	1	1	23	0	236	7	1	3	0
2	1	1	27	0	332	7	1	4	0
2	1	1	26	0	384	7	1	6	0
2	1	1	20	0	394	7	1	6	0
2	1	1	34	0	394	7	1	4	1
2	1	1	31	0	395	7	1	6	0
2	1	3	29	0	422	7	1	6	0
2	1	2	19	0	423	7	1	4	0
2	1	1	40	0	443	7	1	9	0
2	1	1	45	0	444	7	1	9	0
2	1	2	27	0	473	7	1	3	0
2	1	3	22	0	481	7	1	5	0
2	1	2	36	0	486	7	1	4	0
2	1	1	48	0	500	7	1	6	0
2	1	3	22	0	510	7	1	6	0
2	1	3	53	0	521	7	1	4	0
2	1	3	32	0	528	7	1	7	0
2	1	1	24	0	530	7	1	4	0
2	1	3	31	0	534	7	1	6	0
2	1	3	16	0	539	7	1	12	0
2	1	3	26	0	540	7	1	5	0
2	1	3	25	0	541	7	1	2	0
2	1	2	31	0	608	7	1	4	0
2	1	3	24	0	615	7	1	3	0
2	1	1	19	0	616	7	1	6	0
2	1	4	21	0	620	7	1	4	0
2	1	1	21	0	621	7	1	4	0
2	1	1	24	0	621	7	1	12	0
2	1	1	19	0	626	7	1	6	0
2	1	1	65	0	626	7	1	4	0
2	1	1	22	0	627	7	1	2	0
2	1	1	26	0	627	7	1	2	0
2	1	1	19	0	628	7	1	5	0
2	1	1	29	0	654	7	1	3	0
2	1	2	43	0	673	7	1	6	0
2	1	2	25	0	674	7	1	2	0
2	1	2	26	0	675	7	1	6	0
2	1	2	58	0	676	7	1	4	0
2	1	1	22	0	677	7	1	4	0
2	1	3	28.82793047	0	677	7	1	3	0
2	1	1	13	0	679	7	1	14	0
2	1	3	28	0	679	7	1	5	0
2	1	1	48	0	693	7	1	2	0
2	1	1	18	0	704	7	1	3	0
2	1	1	23	0	704	7	1	7	0
2	1	1	24	0	704	7	1	8	0
2	1	1	25	0	704	7	1	2	0
2	1	1	31	0	704	7	1	6	0
2	1	1	18	0	705	7	1	4	0
2	1	1	19	0	705	7	1	2	0
2	1	2	21	0	705	7	1	1	0
2	1	4	23	0	705	7	1	8	0
2	1	3	25	0	708	7	1	7	0
2	1	2	28	0	711	7	1	4	0
2	1	1	49	0	713	7	1	8	0
2	1	2	15	0	714	7	1	3	1
2	1	1	24	0	715	7	1	8	0
2	1	1	20	0	722	7	1	6	0
2	1	1	25	0	722	7	1	2	0
2	1	1	16	0	723	7	1	3	0
2	1	1	39	0	723	7	1	6	0
2	1	1	47	0	723	7	1	3	0
2	1	1	19	0	744	7	1	1	0
2	1	1	50	0	744	7	1	6	0
2	1	3	41	0	752	7	1	6	0
2	1	1	21	0	753	7	1	6	0
2	1	1	27	0	753	7	1	3	0
2	1	2	22	0	753	7	1	2	0
2	1	3	37	0	753	7	1	6	1
2	1	3	41	0	753	7	1	4	1
2	1	3	46	0	753	7	1	2	0
2	1	1	36	0	754	7	1	4	0
2	1	1	16	0	754	7	1	8	0
2	1	3	17	0	754	7	1	5	0
2	1	1	59	0	755	7	1	2	0
2	1	2	24	0	755	7	1	8	0
2	1	1	40	0	756	7	1	9	0
2	1	1	62	0	756	7	1	2	1
2	1	1	75	0	756	7	1	7	0
2	1	1	30	0	757	7	1	8	0
2	1	1	22	0	768	7	1	3	0
2	1	3	37	0	768	7	1	6	0
2	1	1	21	0	769	7	1	5	0
2	1	1	22	0	769	7	1	1	0
2	1	3	16	0	769	7	1	3	0
2	1	1	17	0	770	7	1	1	0
2	1	1	23	0	770	7	1	7	0
2	1	1	19	0	771	7	1	1	0
2	1	1	32	0	771	7	1	6	0
2	1	2	41	0	771	7	1	4	0
2	1	3	48	0	771	7	1	2	0
2	1	3	24	0	772	7	1	3	0
2	1	3	72	0	772	7	1	7	0
2	1	1	27	0	773	7	1	4	0
2	1	3	19	0	773	7	1	5	0
2	1	3	22	0	773	7	1	5	0
2	1	3	39	0	773	7	1	6	0
2	1	1	28	0	774	7	1	4	0
